TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
1626,3053,Waterproof Ski Pants,Ski,Backup,Sale,2026-03-26 00:00:00,-14,173.38,-2427.32,SO-83784,Customer Sale,48,34,system,Transaction processed for Backup location,system,2026-03-26 00:00:00
1627,3061,Professional Ski Helmet,Ski,Main,Sale,2025-05-13 00:00:00,-48,126.34,-6064.32,SO-26255,Customer Sale,59,11,warehouse1,Transaction processed for Main location,system,2025-05-13 00:00:00
1628,3033,Women's Performance Ski Boots,Ski,Backup,Sale,2025-11-03 00:00:00,-27,436.47,-11784.69,SO-59104,Customer Sale,1,-26,system,Transaction processed for Backup location,system,2025-11-03 00:00:00
1629,3033,Women's Performance Ski Boots,Ski,Main,Sale,2026-03-24 00:00:00,-21,436.47,-9165.87,SO-67518,Customer Sale,31,10,system,Transaction processed for Main location,system,2026-03-24 00:00:00
1630,2051,Ice Cream Bowl,Kitchen,Backup,Sale,2026-02-13 00:00:00,-9,15.86,-142.74,SO-78675,Customer Sale,57,48,warehouse1,Transaction processed for Backup location,system,2026-02-13 00:00:00
1631,2112,4-Slice Toaster,Kitchen,Main,Sale,2025-11-16 00:00:00,-30,69.59,-2087.7,SO-75350,Customer Sale,7,-23,warehouse2,Transaction processed for Main location,system,2025-11-16 00:00:00
1632,3081,All-Temp Ski Wax Kit,Ski,Backup,Receipt,2025-10-04 00:00:00,60,52.69,3161.36,PO-5711,Purchase Order Receipt,57,117,system,Transaction processed for Backup location,system,2025-10-04 00:00:00
1633,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Transfer,2025-01-12 00:00:00,-15,63.97,-959.55,TRF-1656,Warehouse Transfer,73,58,warehouse1,Transaction processed for Backup location,system,2025-01-12 00:00:00
1634,3104,Ski Tuning Bench - Portable,Ski,Main,Sale,2026-01-07 00:00:00,-19,130.12,-2472.28,SO-35837,Customer Sale,72,53,warehouse1,Transaction processed for Main location,system,2026-01-07 00:00:00
1635,3033,Women's Performance Ski Boots,Ski,Main,Receipt,2025-08-03 00:00:00,141,436.67,61570.56,PO-5475,Purchase Order Receipt,77,218,warehouse2,Transaction processed for Main location,system,2025-08-03 00:00:00
1636,3102,Winter Hiking Boots - Waterproof,Ski,Main,Sale,2025-04-21 00:00:00,-47,169.82,-7981.54,SO-11317,Customer Sale,33,-14,warehouse2,Transaction processed for Main location,system,2025-04-21 00:00:00
1637,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Sale,2025-06-14 00:00:00,-8,63.97,-511.76,SO-47588,Customer Sale,121,113,warehouse2,Transaction processed for Backup location,system,2025-06-14 00:00:00
1638,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2025-12-08 00:00:00,-28,62.58,-1752.24,SO-51643,Customer Sale,81,53,warehouse2,Transaction processed for Backup location,system,2025-12-08 00:00:00
1639,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Transfer,2026-01-01 00:00:00,-23,63.97,-1471.31,TRF-1820,Warehouse Transfer,55,32,warehouse1,Transaction processed for Backup location,system,2026-01-01 00:00:00
1640,3053,Waterproof Ski Pants,Ski,Backup,Sale,2025-01-29 00:00:00,-22,173.38,-3814.36,SO-77088,Customer Sale,16,-6,warehouse2,Transaction processed for Backup location,system,2025-01-29 00:00:00
1641,1551,BaseCamp Folding Table,Camping,Backup,Damage,2025-11-16 00:00:00,-3,68.19,-204.57,DMG-1641,Quality Issue,124,121,warehouse2,Transaction processed for Backup location,system,2025-11-16 00:00:00
1642,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Damage,2025-05-13 00:00:00,-3,142.69,-428.07,DMG-1642,Quality Issue,29,26,warehouse1,Transaction processed for Main location,system,2025-05-13 00:00:00
1643,3052,Thermal Base Layer Set - Women's,Ski,Backup,Transfer,2026-01-31 00:00:00,-46,94.36,-4340.56,TRF-9329,Warehouse Transfer,68,22,system,Transaction processed for Backup location,system,2026-01-31 00:00:00
1644,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Transfer,2025-02-08 00:00:00,-17,988.38,-16802.46,TRF-2550,Warehouse Transfer,10,-7,system,Transaction processed for Main location,system,2025-02-08 00:00:00
1645,2051,Ice Cream Bowl,Kitchen,Main,Receipt,2026-02-03 00:00:00,101,15.97,1613.04,PO-6357,Purchase Order Receipt,85,186,warehouse2,Transaction processed for Main location,system,2026-02-03 00:00:00
1646,3053,Waterproof Ski Pants,Ski,Backup,Sale,2025-04-27 00:00:00,-37,173.38,-6415.06,SO-39199,Customer Sale,37,0,warehouse1,Transaction processed for Backup location,system,2025-04-27 00:00:00
1647,1553,Adventure Dining Table,Camping,Main,Sale,2025-09-27 00:00:00,-10,117.62,-1176.2,SO-54785,Customer Sale,149,139,warehouse1,Transaction processed for Main location,system,2025-09-27 00:00:00
1648,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Transfer,2025-11-06 00:00:00,-38,511.74,-19446.12,TRF-5356,Warehouse Transfer,53,15,system,Transaction processed for Backup location,system,2025-11-06 00:00:00
1649,2121,Bamboo Cutting Board Set,Kitchen,Main,Receipt,2026-03-12 00:00:00,119,32.05,3814.51,PO-1062,Purchase Order Receipt,96,215,warehouse1,Transaction processed for Main location,system,2026-03-12 00:00:00
1650,3081,All-Temp Ski Wax Kit,Ski,Backup,Transfer,2025-03-16 00:00:00,-12,51.76,-621.12,TRF-8212,Warehouse Transfer,72,60,warehouse2,Transaction processed for Backup location,system,2025-03-16 00:00:00
1651,3103,Snowboard Bindings - Pro,Ski,Main,Sale,2025-05-16 00:00:00,-47,197.49,-9282.03,SO-47347,Customer Sale,83,36,warehouse1,Transaction processed for Main location,system,2025-05-16 00:00:00
1652,1562,PowerBurner Camping Stove,Camping,Main,Return,2026-03-28 00:00:00,2,117.14,234.27,RET-86087,Customer Return,214,216,warehouse1,Transaction processed for Main location,system,2026-03-28 00:00:00
1653,1561,EcoFire Camping Stove,Camping,Backup,Sale,2025-10-31 00:00:00,-12,87.74,-1052.88,SO-99354,Customer Sale,24,12,system,Transaction processed for Backup location,system,2025-10-31 00:00:00
1654,3072,Hand Warmers - 10 Pack,Ski,Backup,Receipt,2025-04-18 00:00:00,76,9.0,683.79,PO-1500,Purchase Order Receipt,2,78,system,Transaction processed for Backup location,system,2025-04-18 00:00:00
1655,1523,TrailLite Daypack,Camping,Main,Return,2025-10-07 00:00:00,2,42.26,84.51,RET-61892,Customer Return,60,62,system,Transaction processed for Main location,system,2025-10-07 00:00:00
1656,3104,Ski Tuning Bench - Portable,Ski,Main,Receipt,2026-02-26 00:00:00,38,130.28,4950.61,PO-1736,Purchase Order Receipt,116,154,warehouse2,Transaction processed for Main location,system,2026-02-26 00:00:00
1657,1553,Adventure Dining Table,Camping,Main,Receipt,2025-08-02 00:00:00,11,118.37,1302.06,PO-4915,Purchase Order Receipt,176,187,warehouse2,Transaction processed for Main location,system,2025-08-02 00:00:00
1658,3101,Winter Boots - Insulated,Ski,Main,Sale,2026-03-04 00:00:00,-8,119.61,-956.88,SO-45833,Customer Sale,103,95,system,Transaction processed for Main location,system,2026-03-04 00:00:00
1659,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Adjustment,2026-01-01 00:00:00,6,988.38,5930.28,ADJ-1659,System Correction,43,49,warehouse2,Transaction processed for Main location,system,2026-01-01 00:00:00
1660,1551,BaseCamp Folding Table,Camping,Backup,Sale,2025-12-01 00:00:00,-46,68.19,-3136.74,SO-76270,Customer Sale,12,-34,system,Transaction processed for Backup location,system,2025-12-01 00:00:00
1661,3072,Hand Warmers - 10 Pack,Ski,Backup,Receipt,2025-10-08 00:00:00,188,9.56,1797.41,PO-9307,Purchase Order Receipt,89,277,system,Transaction processed for Backup location,system,2025-10-08 00:00:00
1662,1541,TrekReady Hiking Boots,Camping,Main,Sale,2025-11-13 00:00:00,-38,137.96,-5242.48,SO-15845,Customer Sale,51,13,warehouse2,Transaction processed for Main location,system,2025-11-13 00:00:00
1663,2041,Serving Platter,Kitchen,Backup,Transfer,2025-07-22 00:00:00,-42,43.5,-1827.0,TRF-9583,Warehouse Transfer,2,-40,warehouse1,Transaction processed for Backup location,system,2025-07-22 00:00:00
1664,3091,Freestyle Snowboard - 155cm,Ski,Main,Sale,2026-01-27 00:00:00,-40,420.23,-16809.2,SO-35598,Customer Sale,207,167,warehouse2,Transaction processed for Main location,system,2026-01-27 00:00:00
1665,3062,Anti-Fog Ski Goggles,Ski,Main,Receipt,2025-12-03 00:00:00,112,85.79,9607.98,PO-6159,Purchase Order Receipt,119,231,warehouse2,Transaction processed for Main location,system,2025-12-03 00:00:00
1666,2012,Espresso Machine,Kitchen,Main,Sale,2025-10-19 00:00:00,-46,286.54,-13180.84,SO-53888,Customer Sale,88,42,warehouse2,Transaction processed for Main location,system,2025-10-19 00:00:00
1667,2031,Coffee Mug,Kitchen,Main,Sale,2025-08-26 00:00:00,-44,20.63,-907.72,SO-41083,Customer Sale,219,175,warehouse2,Transaction processed for Main location,system,2025-08-26 00:00:00
1668,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Return,2025-10-25 00:00:00,5,114.15,570.76,RET-37233,Customer Return,27,32,warehouse1,Transaction processed for Backup location,system,2025-10-25 00:00:00
1669,3052,Thermal Base Layer Set - Women's,Ski,Main,Sale,2025-12-11 00:00:00,-50,94.36,-4718.0,SO-61603,Customer Sale,4,-46,system,Transaction processed for Main location,system,2025-12-11 00:00:00
1670,2022,Fork Set,Kitchen,Backup,Sale,2026-01-27 00:00:00,-25,27.76,-694.0,SO-76256,Customer Sale,26,1,system,Transaction processed for Backup location,system,2026-01-27 00:00:00
1671,2012,Espresso Machine,Kitchen,Main,Return,2025-12-21 00:00:00,5,229.23,1146.16,RET-44003,Customer Return,77,82,warehouse2,Transaction processed for Main location,system,2025-12-21 00:00:00
1672,1563,CompactCook Camping Stove,Camping,Main,Sale,2025-10-25 00:00:00,-3,63.08,-189.24,SO-35580,Customer Sale,116,113,system,Transaction processed for Main location,system,2025-10-25 00:00:00
1673,3032,Comfort Fit Recreational Boots,Ski,Backup,Receipt,2026-03-22 00:00:00,81,269.36,21818.21,PO-9458,Purchase Order Receipt,45,126,warehouse2,Transaction processed for Backup location,system,2026-03-22 00:00:00
1674,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Receipt,2025-10-28 00:00:00,131,534.43,70010.38,PO-1649,Purchase Order Receipt,106,237,warehouse2,Transaction processed for Backup location,system,2025-10-28 00:00:00
1675,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Transfer,2026-01-04 00:00:00,-16,233.42,-3734.72,TRF-7001,Warehouse Transfer,84,68,warehouse2,Transaction processed for Main location,system,2026-01-04 00:00:00
1676,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Receipt,2025-12-28 00:00:00,123,241.65,29722.94,PO-5942,Purchase Order Receipt,249,372,system,Transaction processed for Main location,system,2025-12-28 00:00:00
1677,3032,Comfort Fit Recreational Boots,Ski,Backup,Return,2026-04-24 00:00:00,5,224.18,1120.88,RET-94191,Customer Return,131,136,warehouse1,Transaction processed for Backup location,system,2026-04-24 00:00:00
1678,3053,Waterproof Ski Pants,Ski,Main,Sale,2025-10-07 00:00:00,-12,173.38,-2080.56,SO-27451,Customer Sale,24,12,warehouse1,Transaction processed for Main location,system,2025-10-07 00:00:00
1679,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2025-10-22 00:00:00,-26,210.14,-5463.64,SO-11238,Customer Sale,148,122,warehouse1,Transaction processed for Main location,system,2025-10-22 00:00:00
1680,2021,Chef Knife,Kitchen,Backup,Sale,2026-02-25 00:00:00,-12,54.49,-653.88,SO-91222,Customer Sale,98,86,warehouse2,Transaction processed for Backup location,system,2026-02-25 00:00:00
1681,2111,High-Speed Blender,Kitchen,Backup,Sale,2025-10-08 00:00:00,-46,128.4,-5906.4,SO-19668,Customer Sale,80,34,warehouse1,Transaction processed for Backup location,system,2025-10-08 00:00:00
1682,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Transfer,2026-04-23 00:00:00,-16,325.6,-5209.6,TRF-6376,Warehouse Transfer,1,-15,warehouse1,Transaction processed for Backup location,system,2026-04-23 00:00:00
1683,1572,MountainDream Sleeping Bag,Camping,Main,Return,2026-02-15 00:00:00,5,163.44,817.2,RET-68580,Customer Return,32,37,warehouse2,Transaction processed for Main location,system,2026-02-15 00:00:00
1684,2041,Serving Platter,Kitchen,Main,Receipt,2025-06-19 00:00:00,195,43.99,8578.47,PO-5468,Purchase Order Receipt,108,303,warehouse2,Transaction processed for Main location,system,2025-06-19 00:00:00
1685,2012,Espresso Machine,Kitchen,Main,Transfer,2025-02-05 00:00:00,-30,286.54,-8596.2,TRF-2130,Warehouse Transfer,101,71,warehouse2,Transaction processed for Main location,system,2025-02-05 00:00:00
1686,3102,Winter Hiking Boots - Waterproof,Ski,Main,Receipt,2025-04-17 00:00:00,12,173.04,2076.53,PO-8352,Purchase Order Receipt,139,151,warehouse1,Transaction processed for Main location,system,2025-04-17 00:00:00
1687,3091,Freestyle Snowboard - 155cm,Ski,Main,Receipt,2026-02-26 00:00:00,74,423.85,31365.21,PO-8595,Purchase Order Receipt,185,259,warehouse2,Transaction processed for Main location,system,2026-02-26 00:00:00
1688,3091,Freestyle Snowboard - 155cm,Ski,Main,Transfer,2025-08-06 00:00:00,-12,420.23,-5042.76,TRF-6718,Warehouse Transfer,108,96,warehouse2,Transaction processed for Main location,system,2025-08-06 00:00:00
1689,2041,Serving Platter,Kitchen,Backup,Sale,2026-01-27 00:00:00,-25,43.5,-1087.5,SO-23614,Customer Sale,106,81,system,Transaction processed for Backup location,system,2026-01-27 00:00:00
1690,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Receipt,2025-06-20 00:00:00,173,355.75,61544.54,PO-8756,Purchase Order Receipt,206,379,warehouse2,Transaction processed for Main location,system,2025-06-20 00:00:00
1691,3051,Insulated Ski Jacket - Men's,Ski,Main,Transfer,2025-11-23 00:00:00,-31,210.14,-6514.34,TRF-2528,Warehouse Transfer,215,184,warehouse2,Transaction processed for Main location,system,2025-11-23 00:00:00
1692,3081,All-Temp Ski Wax Kit,Ski,Main,Sale,2025-12-21 00:00:00,-10,51.76,-517.6,SO-15661,Customer Sale,73,63,warehouse1,Transaction processed for Main location,system,2025-12-21 00:00:00
1693,2011,Coffee Maker,Kitchen,Backup,Sale,2025-05-04 00:00:00,-20,140.77,-2815.4,SO-44565,Customer Sale,92,72,warehouse2,Transaction processed for Backup location,system,2025-05-04 00:00:00
1694,1521,Adventurer Pro Backpack,Camping,Backup,Receipt,2026-02-10 00:00:00,150,112.13,16819.89,PO-4511,Purchase Order Receipt,50,200,system,Transaction processed for Backup location,system,2026-02-10 00:00:00
1695,2031,Coffee Mug,Kitchen,Backup,Transfer,2025-11-28 00:00:00,-36,20.63,-742.68,TRF-6047,Warehouse Transfer,42,6,warehouse2,Transaction processed for Backup location,system,2025-11-28 00:00:00
1696,2011,Coffee Maker,Kitchen,Main,Receipt,2025-07-04 00:00:00,103,136.82,14092.69,PO-9940,Purchase Order Receipt,48,151,warehouse1,Transaction processed for Main location,system,2025-07-04 00:00:00
1697,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Damage,2025-04-26 00:00:00,-4,325.6,-1302.4,DMG-1697,Quality Issue,77,73,warehouse1,Transaction processed for Backup location,system,2025-04-26 00:00:00
1698,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Sale,2025-09-02 00:00:00,-38,63.97,-2430.86,SO-54929,Customer Sale,139,101,warehouse2,Transaction processed for Main location,system,2025-09-02 00:00:00
1699,1533,RainGuard Hiking Jacket,Camping,Main,Sale,2025-08-03 00:00:00,-43,116.22,-4997.46,SO-16599,Customer Sale,69,26,warehouse1,Transaction processed for Main location,system,2025-08-03 00:00:00
1700,3062,Anti-Fog Ski Goggles,Ski,Main,Sale,2025-03-04 00:00:00,-31,87.52,-2713.12,SO-62445,Customer Sale,92,61,system,Transaction processed for Main location,system,2025-03-04 00:00:00
1701,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Receipt,2026-02-13 00:00:00,52,227.51,11830.55,PO-8815,Purchase Order Receipt,90,142,warehouse2,Transaction processed for Main location,system,2026-02-13 00:00:00
1702,3053,Waterproof Ski Pants,Ski,Backup,Receipt,2025-05-17 00:00:00,79,175.17,13838.35,PO-9278,Purchase Order Receipt,51,130,warehouse1,Transaction processed for Backup location,system,2025-05-17 00:00:00
1703,1562,PowerBurner Camping Stove,Camping,Main,Sale,2026-04-04 00:00:00,-39,146.42,-5710.38,SO-77867,Customer Sale,242,203,warehouse2,Transaction processed for Main location,system,2026-04-04 00:00:00
1704,1533,RainGuard Hiking Jacket,Camping,Main,Damage,2025-08-23 00:00:00,-7,116.22,-813.54,DMG-1704,Quality Issue,158,151,warehouse2,Transaction processed for Main location,system,2025-08-23 00:00:00
1705,2051,Ice Cream Bowl,Kitchen,Backup,Sale,2025-02-24 00:00:00,-37,15.86,-586.82,SO-17240,Customer Sale,68,31,warehouse2,Transaction processed for Backup location,system,2025-02-24 00:00:00
1706,1553,Adventure Dining Table,Camping,Main,Adjustment,2026-02-08 00:00:00,-13,117.62,-1529.06,ADJ-1706,Cycle Count,103,90,warehouse1,Transaction processed for Main location,system,2026-02-08 00:00:00
1707,3033,Women's Performance Ski Boots,Ski,Main,Sale,2025-12-01 00:00:00,-35,436.47,-15276.45,SO-48725,Customer Sale,106,71,warehouse1,Transaction processed for Main location,system,2025-12-01 00:00:00
1708,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Sale,2026-01-03 00:00:00,-7,662.3,-4636.1,SO-10641,Customer Sale,83,76,system,Transaction processed for Backup location,system,2026-01-03 00:00:00
1709,1522,SummitClimber Backpack,Camping,Main,Transfer,2025-08-23 00:00:00,-28,172.08,-4818.24,TRF-2917,Warehouse Transfer,143,115,warehouse2,Transaction processed for Main location,system,2025-08-23 00:00:00
1710,3072,Hand Warmers - 10 Pack,Ski,Backup,Receipt,2025-08-28 00:00:00,61,9.58,584.18,PO-2962,Purchase Order Receipt,12,73,system,Transaction processed for Backup location,system,2025-08-28 00:00:00
1711,2012,Espresso Machine,Kitchen,Main,Sale,2025-01-10 00:00:00,-1,286.54,-286.54,SO-22957,Customer Sale,64,63,warehouse1,Transaction processed for Main location,system,2025-01-10 00:00:00
1712,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Damage,2025-12-31 00:00:00,-3,662.3,-1986.9,DMG-1712,Warehouse Damage,70,67,warehouse1,Transaction processed for Backup location,system,2025-12-31 00:00:00
1713,3104,Ski Tuning Bench - Portable,Ski,Backup,Sale,2025-06-16 00:00:00,-18,130.12,-2342.16,SO-28246,Customer Sale,125,107,warehouse1,Transaction processed for Backup location,system,2025-06-16 00:00:00
1714,3103,Snowboard Bindings - Pro,Ski,Backup,Receipt,2025-11-10 00:00:00,41,187.67,7694.35,PO-9921,Purchase Order Receipt,5,46,system,Transaction processed for Backup location,system,2025-11-10 00:00:00
1715,2041,Serving Platter,Kitchen,Backup,Adjustment,2026-04-08 00:00:00,3,43.5,130.5,ADJ-1715,System Correction,61,64,warehouse2,Transaction processed for Backup location,system,2026-04-08 00:00:00
1716,3103,Snowboard Bindings - Pro,Ski,Main,Receipt,2025-03-05 00:00:00,15,198.67,2980.09,PO-9823,Purchase Order Receipt,31,46,warehouse1,Transaction processed for Main location,system,2025-03-05 00:00:00
1717,1542,TrailWalker Hiking Shoes,Camping,Main,Receipt,2026-03-06 00:00:00,84,88.11,7401.55,PO-3416,Purchase Order Receipt,182,266,warehouse2,Transaction processed for Main location,system,2026-03-06 00:00:00
1718,1553,Adventure Dining Table,Camping,Main,Damage,2025-11-22 00:00:00,-7,117.62,-823.34,DMG-1718,Shipping Damage,119,112,warehouse2,Transaction processed for Main location,system,2025-11-22 00:00:00
1719,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2026-02-27 00:00:00,-42,204.3,-8580.6,SO-37368,Customer Sale,62,20,system,Transaction processed for Main location,system,2026-02-27 00:00:00
